YGD_ID	gene_name	NCBI_ID	chr	start	end	strand	gene_type	interpro_ID	interpro_description	GO_slim_ID	GO_slim_description	gene_description	human_gene_ID	human_gene_name	yeast_gene_similarity
YGR202C	PCT1	853116	VII	903474	904748	-	protein_coding	IPR004821;IPR014729	Cytidyltransferase-like domain;Rossmann-like alpha/beta/alpha sandwich fold	GO:0016020;GO:0005634;GO:0005794;GO:0006629;GO:0016740;GO:0016779	membrane;nucleus;Golgi apparatus;lipid metabolic process;transferase activity;nucleotidyltransferase activity	Cholinephosphate cytidylyltransferase; a rate-determining enzyme of the CDP-choline pathway for phosphatidylcholine synthesis, inhibited by Sec14p, activated upon lipid-binding; contains an element within the regulatory domain involved in both silencing and activation of enzymatic activity [Source:SGD;Acc:S000003434]			
YGR203W		853117	VII	905237	905683	+	protein_coding	IPR001763;IPR036873	Rhodanese-like domain;Rhodanese-like domain superfamily	GO:0005737;GO:0005634;GO:0016787;GO:0016791;GO:0016740	cytoplasm;nucleus;hydrolase activity;phosphatase activity;transferase activity	Phosphatase with sequence similarity to Cdc25p; Arr2p and Mih1p; member of the single-domain rhodanese homology superfamily; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus [Source:SGD;Acc:S000003435]			
YGR204C-A															
YGR204W		853118	VII	905934	908774	+	protein_coding	IPR000559;IPR000672;IPR020628;IPR020630;IPR020631;IPR020867;IPR027417;IPR036291	Formate-tetrahydrofolate ligase, FTHFS;Tetrahydrofolate dehydrogenase/cyclohydrolase;Formate-tetrahydrofolate ligase, FTHFS, conserved site;Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain;Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain;Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site;P-loop containing nucleoside triphosphate hydrolase;NAD(P)-binding domain superfamily	GO:0005737;GO:0043167;GO:0005634;GO:0006520;GO:0055086;GO:0051186;GO:0016874;GO:0016787	cytoplasm;ion binding;nucleus;cellular amino acid metabolic process;nucleobase-containing small molecule metabolic process;cofactor metabolic process;ligase activity;hydrolase activity	Cytoplasmic trifunctional enzyme C1-tetrahydrofolate synthase; involved in single carbon metabolism and required for biosynthesis of purines, thymidylate, methionine, and histidine; null mutation causes auxotrophy for adenine and histidine [Source:SGD;Acc:S000003436]			
YGR205W		853119	VII	909213	910085	+	protein_coding	IPR027417	P-loop containing nucleoside triphosphate hydrolase	GO:0043167;GO:0005634;GO:0055086;GO:0016740;GO:0016301	ion binding;nucleus;nucleobase-containing small molecule metabolic process;transferase activity;kinase activity	ATP-binding protein of unknown function; crystal structure resembles that of E.coli pantothenate kinase and other small kinases; null mutant is sensitive to expression of the top1-T722A allele [Source:SGD;Acc:S000003437]			
YGR206W		853120	VII	910432	910737	+	protein_coding	IPR019014	Multivesicular body sorting factor 12	GO:0006605;GO:0032182;GO:0031410;GO:0006811;GO:0016197	protein targeting;ubiquitin-like protein binding;cytoplasmic vesicle;ion transport;endosomal transport	ESCRT-I subunit required to stabilize ESCRT-I core complex oligomers; the ESCRT-I core complex (Stp22p, Vps28p, Srn2p) is involved in ubiquitin-dependent sorting of proteins into the endosome; deletion mutant is sensitive to rapamycin and nystatin [Source:SGD;Acc:S000003438]			
YGR207C		853121	VII	910843	911628	-	protein_coding	IPR000049;IPR012255;IPR014729;IPR014730;IPR033948	Electron transfer flavoprotein, beta-subunit, conserved site;Electron transfer flavoprotein, beta subunit;Rossmann-like alpha/beta/alpha sandwich fold;Electron transfer flavoprotein, alpha/beta-subunit, N-terminal;Electron transfer flavoprotein, beta subunit, N-terminal	GO:0016491	oxidoreductase activity	Mitochondrial protein that interacts with frataxin (Yfh1p); putative ortholog of mammalian electron transfer flavoprotein complex subunit ETF-beta; may have a role in oxidative stress response [Source:SGD;Acc:S000003439]	ENSG00000105379	ETFB	32.3699
YGR208W		853122	VII	911883	912812	+	protein_coding	IPR023214;IPR036412	HAD superfamily;HAD-like superfamily	GO:0043167;GO:0006520;GO:0016787;GO:0016791	ion binding;cellular amino acid metabolic process;hydrolase activity;phosphatase activity	Phosphoserine phosphatase of the phosphoglycerate pathway; involved in serine and glycine biosynthesis, expression is regulated by the available nitrogen source [Source:SGD;Acc:S000003440]			
YGR209C	TRX2	853123	VII	912913	913227	-	protein_coding	IPR005746;IPR013766;IPR017937;IPR036249	Thioredoxin;Thioredoxin domain;Thioredoxin, conserved site;Thioredoxin-like superfamily	GO:0005634;GO:0048193;GO:0007033;GO:0048308;GO:0048284;GO:0042221;GO:0006979;GO:0051186;GO:0005773;GO:0055086	nucleus;Golgi vesicle transport;vacuole organization;organelle inheritance;organelle fusion;response to chemical;response to oxidative stress;cofactor metabolic process;vacuole;nucleobase-containing small molecule metabolic process	Cytoplasmic thioredoxin isoenzyme; part of thioredoxin system which protects cells against oxidative and reductive stress; forms LMA1 complex with Pbi2p; acts as a cofactor for Tsa1p; required for ER-Golgi transport and vacuole inheritance; with Trx1p, facilitates mitochondrial import of small Tims Tim9p, Tim10p, Tim13p by maintaining them in reduced form; abundance increases under DNA replication stress; TRX2 has a paralog, TRX1, that arose from the whole genome duplication [Source:SGD;Acc:S000003441]			
YGR210C		853124	VII	913503	914738	-	protein_coding	IPR006073;IPR012675;IPR013646;IPR027417;IPR031167	GTP binding domain;Beta-grasp domain superfamily;Uncharacterised GTP-binding protein, C-terminal;P-loop containing nucleoside triphosphate hydrolase;OBG-type guanine nucleotide-binding (G) domain	GO:0016787;GO:0016887;GO:0043167	hydrolase activity;ATPase activity;ion binding	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm [Source:SGD;Acc:S000003442]			
YGR211W		853125	VII	915241	916701	+	protein_coding	IPR004457;IPR040141	Zinc finger, ZPR1-type;ZPR1 family	GO:0005737;GO:0005634;GO:0043167;GO:0042594;GO:0042221	cytoplasm;nucleus;ion binding;response to starvation;response to chemical	Essential protein with two zinc fingers; present in nucleus of growing cells, relocates to cytoplasm in starved cells via a process mediated by Cpr1p; binds translation elongation factor eEF-1 (Tef1p); relative distribution to nucleus increases upon DNA replication stress; human ZPR1 gene can complement yeast by allowing growth during down-regulation of yeast zpr1 [Source:SGD;Acc:S000003443]	ENSG00000109917	ZPR1	45.3159
YGR212W		853126	VII	917040	918446	+	protein_coding	IPR010828	Alcohol acetyltransferase/N-acetyltransferase	GO:0005783;GO:0042221;GO:0016740	endoplasmic reticulum;response to chemical;transferase activity	N-acetyltransferase; confers resistance to the sphingolipid biosynthesis inhibitor myriocin (ISP-1) by converting it into N-acetyl-myriocin, co-operates with Ypk1p in mediating resistance to myriocin [Source:SGD;Acc:S000003444]			
YGR213C		853127	VII	918512	919465	-	protein_coding	IPR007568	RTA-like protein	GO:0005886;GO:0016020;GO:0005773	plasma membrane;membrane;vacuole	Protein involved in 7-aminocholesterol resistance; has seven potential membrane-spanning regions; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of protein; RTA1 has a paralog, YLR046C, that arose from the whole genome duplication [Source:SGD;Acc:S000003445]			
YGR214W	RPS0A	853128	VII	920575	921788	+	protein_coding	IPR001865;IPR005707;IPR018130;IPR023591;IPR027498	Ribosomal protein S2;Ribosomal protein S2, eukaryotic/archaeal;Ribosomal protein S2, conserved site;Ribosomal protein S2, flavodoxin-like domain superfamily;Ribosomal protein S2, eukaryotic	GO:0005198;GO:0003735;GO:0002181;GO:0006364;GO:0005840;GO:0051169;GO:0015931	structural molecule activity;structural constituent of ribosome;cytoplasmic translation;rRNA processing;ribosome;nuclear transport;nucleobase-containing compound transport	Ribosomal 40S subunit protein S0A; required for maturation of 18S rRNA along with Rps0Bp; deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal; homologous to human ribosomal protein SA and bacterial S2; RPS0A has a paralog, RPS0B, that arose from the whole genome duplication; [Source:SGD;Acc:S000003446]	ENSG00000168028	RPSA	47
YGR215W		853129	VII	922175	922507	+	protein_coding	IPR013219	Ribosomal protein S27/S33, mitochondrial	GO:0005840;GO:0005198;GO:0003735;GO:0032543	ribosome;structural molecule activity;structural constituent of ribosome;mitochondrial translation	Mitochondrial ribosomal protein of the small subunit [Source:SGD;Acc:S000003447]			
YGR216C		853130	VII	922633	924462	-	protein_coding	IPR007720	N-acetylglucosaminyl transferase component	GO:0006629;GO:0006497;GO:0016740;GO:0016757	lipid metabolic process;protein lipidation;transferase activity;transferase activity, transferring glycosyl groups	Membrane protein involved in the synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1p are functional homologs [Source:SGD;Acc:S000003448]			
YGR217W		853131	VII	924696	930815	+	protein_coding	IPR002048;IPR005821;IPR027359	EF-hand domain;Ion transport domain;Voltage-dependent channel domain superfamily	GO:0055085;GO:0005886;GO:0016020;GO:0006811;GO:0043167;GO:0022857;GO:0051049	transmembrane transport;plasma membrane;membrane;ion transport;ion binding;transmembrane transporter activity;regulation of transport	Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however, evidence suggests CCH1 is not required for Mid1p function [Source:SGD;Acc:S000003449]			
YGR218W	CRM1	853133	VII	932541	935795	+	protein_coding	IPR001494;IPR011989;IPR013598;IPR014877;IPR016024;IPR040485;IPR041123;IPR041235	Importin-beta, N-terminal domain;Armadillo-like helical;Exportin-1/Importin-beta-like;Exportin-1, C-terminal;Armadillo-type fold;Exportin-1, repeat 3;Chromosome region maintenance repeat;Exportin-1, repeat 2	GO:0005737;GO:0005634;GO:0051169;GO:0015931;GO:0000054;GO:0008565;GO:0005815;GO:0051049	cytoplasm;nucleus;nuclear transport;nucleobase-containing compound transport;ribosomal subunit export from nucleus;protein transporter activity;microtubule organizing center;regulation of transport	Major karyopherin; involved in export of proteins, RNAs, and ribosomal subunits from the nucleus; exportin [Source:SGD;Acc:S000003450]	ENSG00000082898	XPO1	47.8058
YGR219W			VII	936035	936376	+	protein_coding			GO:0005737;GO:0005634	cytoplasm;nucleus	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF MRPL9/YGR220C [Source:SGD;Acc:S000003451]			
YGR220C	MRPL9	853135	VII	936074	936883	-	protein_coding	IPR000597;IPR009000;IPR019926;IPR019927	Ribosomal protein L3;Translation protein, beta-barrel domain superfamily;Ribosomal protein L3, conserved site;Ribosomal protein L3, bacterial/organelle-type	GO:0005198;GO:0003735;GO:0032543;GO:0005840	structural molecule activity;structural constituent of ribosome;mitochondrial translation;ribosome	Mitochondrial ribosomal protein of the large subunit [Source:SGD;Acc:S000003452]			
YGR221C		853136	VII	937124	938992	-	protein_coding	IPR014805	SKG6/AXL2 alpha-helix transmembrane domain	GO:0030427;GO:0005933;GO:0051726	site of polarized growth;cellular bud;regulation of cell cycle	Protein involved in localization of Cdc24p to the site of bud growth; may act as a membrane anchor; localizes to the bud neck and bud tip; potentially phosphorylated by Cdc28p; TOS2 has a paralog, SKG6, that arose from the whole genome duplication [Source:SGD;Acc:S000003453]			
YGR222W		853137	VII	939923	940804	+	protein_coding	IPR003954;IPR035979	RNA recognition motif domain, eukaryote;RNA-binding domain superfamily	GO:0003723;GO:0006397;GO:0008380;GO:0006417	RNA binding;mRNA processing;RNA splicing;regulation of translation	Mitochondrial inner membrane protein; binds to the 5' UTR of the COX3 mRNA to activate its translation together with Pet122p and Pet494p; also binds to the COX1 Group I intron AI5 beta to facilitate exon ligation during splicing [Source:SGD;Acc:S000003454]			
YGR223C		853138	VII	940869	942215	-	protein_coding	IPR001680;IPR015943;IPR036322	WD40 repeat;WD40/YVTN repeat-like-containing domain superfamily;WD40-repeat-containing domain superfamily	GO:0005737;GO:0070925;GO:0007033;GO:0031410;GO:0043167;GO:0008289;GO:0007005;GO:0005773;GO:0006497	cytoplasm;organelle assembly;vacuole organization;cytoplasmic vesicle;ion binding;lipid binding;mitochondrion organization;vacuole;protein lipidation	Phosphatidylinositol 3,5-bisphosphate-binding protein; plays a role in micronucleophagy; belongs to the PROPPIN family of proteins; predicted to fold as a seven-bladed beta-propeller; displays punctate cytoplasmic localization [Source:SGD;Acc:S000003455]	ENSG00000141580	WDR45B	35.4651
YGR224W		853139	VII	942806	944647	+	protein_coding	IPR001411;IPR011701;IPR020846;IPR036259	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	GO:0055085;GO:0005886;GO:0016020;GO:0022857	transmembrane transport;plasma membrane;membrane;transmembrane transporter activity	Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole [Source:SGD;Acc:S000003456]			
YGR225W	AMA1	853140	VII	945145	947019	+	protein_coding	IPR001680;IPR015943;IPR017986;IPR033010;IPR036322	WD40 repeat;WD40/YVTN repeat-like-containing domain superfamily;WD40-repeat-containing domain;The WD repeat Cdc20/Fizzy family;WD40-repeat-containing domain superfamily	GO:0043934;GO:0071554;GO:0030234;GO:0007059;GO:0051726;GO:0048285	sporulation;cell wall organization or biogenesis;enzyme regulator activity;chromosome segregation;regulation of cell cycle;organelle fission	Activator of meiotic anaphase promoting complex (APC/C); Cdc20p family member; required for initiation of spore wall assembly; required for Clb1p degradation during meiosis; prevents premature assembly of the meiosis I spindle, required for DSB induced prophase I arrest [Source:SGD;Acc:S000003457]			
YGR226C			VII	946792	947001	-	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; overlaps significantly with a verified ORF, AMA1/YGR225W [Source:SGD;Acc:S000003458]			
